"test_id","adult_males","subadult_males","adult_females","juveniles","pups"
458,6,6,31,22,16
459,0,0,1,2,0
460,1,1,2,0,1
461,0,0,3,1,1
462,16,10,89,30,51
463,5,6,18,10,6
464,14,10,71,28,41
465,6,4,28,30,8
466,2,2,3,2,2
467,4,2,4,2,2
468,12,10,74,42,36
469,4,2,6,2,4
470,2,3,4,3,3
471,4,6,17,10,7
472,1,0,2,0,2
473,9,7,48,20,25
474,9,10,58,76,12
475,2,1,2,1,2
476,2,2,4,4,3
477,3,3,8,3,2
478,0,4,2,1,1
479,5,2,36,25,12
480,7,4,50,14,24
481,1,3,2,1,0
482,0,0,1,2,0
483,0,0,0,2,0
484,6,8,14,11,18
485,7,6,28,31,6
486,0,1,2,2,0
487,29,12,186,68,117
488,2,3,4,4,3
489,2,2,2,2,2
490,1,1,1,6,0
491,6,5,26,12,10
492,2,3,5,0,5
493,1,2,8,8,2
494,11,8,64,26,32
495,1,2,4,6,2
496,12,6,66,22,40
497,2,2,8,3,2
498,2,1,2,2,2
499,0,2,2,2,0
500,5,7,17,6,6
501,2,0,2,1,0
502,3,4,10,4,5
503,6,5,20,7,8
504,2,2,2,1,0
505,2,4,7,10,3
506,6,8,25,8,12
507,4,6,15,10,8
508,2,3,7,5,2
509,2,3,22,20,4
510,5,4,20,12,9
511,4,3,8,8,2
512,2,2,8,2,2
513,8,4,38,12,28
514,8,6,31,16,12
515,4,2,23,12,6
516,10,10,70,35,36
517,8,4,31,17,17
518,1,2,6,4,1
519,0,1,2,0,1
520,1,2,3,2,3
521,2,3,6,5,2
522,2,3,8,5,2
523,3,4,12,13,6
524,1,1,1,0,2
525,13,8,62,24,35
526,7,10,44,25,16
527,1,2,4,2,0
528,10,8,46,13,30
529,2,2,12,8,2
530,8,8,85,30,14
531,1,1,4,2,1
532,1,0,2,1,0
533,16,12,136,182,42
534,6,8,31,18,10
535,6,5,29,20,6
536,1,2,7,9,2
537,10,6,54,22,23
538,1,1,2,0,1
539,4,6,14,9,6
540,0,0,3,1,1
541,2,1,5,2,2
542,12,8,54,20,30
543,4,2,14,13,4
544,2,2,2,4,3
545,5,6,25,13,10
546,10,8,86,26,32
547,4,4,16,15,6
548,2,4,2,3,2
549,1,0,2,0,0
550,2,0,2,1,1
551,10,4,38,26,14
552,2,2,10,6,2
553,2,2,2,2,2
554,6,4,35,28,6
555,4,5,30,10,9
556,1,3,4,4,2
557,2,4,6,3,2
558,11,7,88,50,40
559,2,1,2,4,2
560,3,4,4,2,2
561,8,8,34,16,20
562,2,2,6,0,6
563,2,1,5,2,2
564,2,3,2,2,1
565,2,2,3,2,1
566,1,2,2,2,2
567,13,10,47,17,14
568,5,4,42,40,6
569,22,17,158,63,70
570,2,1,6,2,3
571,10,9,71,34,38
572,2,2,8,0,6
573,4,4,12,6,3
574,12,6,52,19,22
575,13,8,74,32,36
576,11,10,97,64,16
577,0,1,0,0,0
578,6,5,30,24,11
579,15,8,116,34,46
580,2,2,6,4,2
581,1,4,5,4,2
582,2,2,10,14,2
583,4,4,6,2,2
584,3,2,18,10,4
585,2,1,2,3,2
586,4,4,17,16,7
587,14,8,92,28,55
588,1,2,1,2,0
589,4,4,17,10,5
590,10,6,42,18,21
591,5,4,19,8,8
592,5,4,30,32,6
593,4,2,24,10,8
594,4,4,23,13,4
595,1,1,3,2,1
596,18,16,102,66,66
597,2,5,4,3,2
598,4,2,8,3,4
599,1,2,4,0,0
600,6,6,29,16,11
601,1,0,1,4,0
602,6,5,34,20,12
603,2,4,16,16,6
604,3,4,10,7,4
605,6,9,16,14,8
606,6,4,22,10,12
607,0,1,1,2,0
608,2,2,3,2,1
609,4,4,25,12,5
610,0,0,2,1,0
611,1,2,8,6,2
612,12,10,75,34,30
613,1,2,2,2,0
614,0,1,2,0,1
615,6,6,24,13,14
616,2,2,9,2,5
617,4,6,8,8,4
618,10,8,65,30,27
619,8,7,65,32,16
620,4,2,10,6,4
621,1,2,2,2,1
622,4,6,22,15,4
623,2,2,11,0,8
624,0,1,2,1,0
625,10,7,68,20,39
626,2,1,2,2,1
627,2,3,4,3,4
628,10,9,19,24,10
629,2,4,10,5,4
630,4,5,18,12,4
631,1,2,6,2,6
632,1,2,4,2,2
633,23,16,96,46,62
634,5,8,14,10,8
635,10,7,62,32,34
636,11,10,44,24,30
637,4,3,13,8,6
638,6,6,33,18,11
639,1,0,2,3,1
640,3,4,11,7,6
641,1,0,1,1,2
642,2,2,6,2,2
643,1,2,6,2,0
644,0,1,1,1,1
645,16,9,98,36,60
646,1,1,2,2,0
647,4,4,20,20,6
648,3,4,6,2,2
649,2,4,5,4,2
650,12,8,78,28,34
651,3,6,7,5,6
652,4,5,10,4,6
653,1,2,5,6,1
654,2,2,10,13,2
655,8,8,52,29,9
656,13,10,76,25,24
657,0,1,3,6,1
658,10,8,102,46,19
659,2,4,3,3,1
660,3,4,9,4,4
661,2,2,2,1,0
662,2,3,4,1,0
663,10,10,84,24,32
664,2,4,4,2,1
665,2,4,10,10,4
666,2,2,2,1,1
667,4,2,18,12,4
668,2,3,6,2,2
669,1,1,4,3,1
670,0,1,2,1,0
671,0,0,2,6,0
672,1,0,1,1,2
673,20,12,142,66,82
674,6,4,18,12,10
675,2,6,5,4,5
676,0,2,2,3,2
677,2,0,2,1,2
678,2,4,6,3,2
679,4,2,6,4,2
680,0,1,2,1,0
681,2,4,6,6,3
682,2,2,6,2,2
683,8,11,28,21,11
684,3,4,12,6,6
685,2,2,2,2,1
686,2,0,2,2,0
687,12,8,65,24,32
688,3,4,8,6,2
689,2,2,10,8,3
690,1,1,5,4,1
691,2,2,8,0,7
692,8,10,48,28,15
693,3,3,9,4,2
694,10,10,78,46,32
695,3,2,5,3,2
696,2,2,4,1,4
697,11,8,59,14,40
698,11,8,39,12,30
699,2,2,2,1,2
700,4,2,10,6,4
701,4,4,10,10,2
702,2,2,4,2,2
703,6,10,30,20,5
704,10,10,62,26,15
705,1,0,1,1,1
706,2,2,3,3,2
707,4,4,13,8,5
708,10,9,75,23,37
709,6,9,15,6,8
710,6,4,26,25,6
711,13,12,85,44,42
712,9,8,84,42,16
713,11,8,74,44,27
714,12,8,54,27,30
715,2,2,2,2,2
716,0,1,1,0,0
717,1,0,2,2,0
718,10,8,53,20,18
719,10,12,68,92,26
720,22,12,135,38,72
721,6,6,30,29,11
722,2,2,10,6,3
723,2,2,4,2,1
724,2,2,2,3,1
725,16,12,96,42,66
726,0,1,2,0,0
727,4,4,14,10,4
728,13,9,86,36,28
729,2,2,8,12,4
730,1,1,2,1,0
731,2,2,4,6,2
732,2,2,6,8,2
733,11,13,82,21,28
734,2,2,10,6,2
735,6,10,15,6,8
736,2,2,4,2,2
737,3,2,19,12,5
738,10,10,63,32,32
739,2,2,4,4,2
740,4,1,4,2,1
741,2,6,11,12,3
742,7,6,26,22,9
743,4,4,10,6,2
744,15,8,80,31,57
745,2,2,6,3,2
746,2,2,6,6,2
747,4,8,32,22,10
748,0,2,2,4,0
749,11,10,62,26,33
750,9,5,54,22,12
751,15,11,98,28,48
752,2,1,2,2,2
753,2,1,6,2,2
754,3,3,11,8,4
755,2,7,6,4,4
756,0,0,2,1,1
757,3,2,20,14,6
758,16,9,74,32,60
759,2,1,4,2,2
760,2,4,8,6,2
761,22,14,147,58,69
762,0,2,4,4,2
763,4,4,8,5,6
764,2,2,5,2,2
765,2,3,3,2,2
766,12,8,62,20,24
767,2,0,4,4,0
768,10,5,46,20,20
769,2,2,4,1,2
770,4,3,14,6,4
771,3,4,21,33,4
772,1,0,2,0,2
773,6,5,18,8,6
774,6,5,20,16,8
775,1,1,4,1,2
776,2,3,2,1,0
777,8,6,60,28,8
778,0,2,2,2,0
779,2,0,2,1,1
780,2,4,4,2,2
781,12,10,49,22,20
782,6,4,25,23,8
783,31,14,174,65,119
784,4,4,27,16,6
785,10,10,48,34,19
786,20,14,140,76,94
787,2,1,6,1,5
788,12,8,74,27,36
789,8,6,21,16,9
790,6,5,36,24,8
791,1,2,0,0,2
792,2,3,10,12,2
793,0,0,1,2,0
794,4,4,17,9,8
795,5,6,24,25,12
796,4,4,32,20,9
797,1,2,4,4,2
798,2,4,12,7,3
799,12,7,66,23,34
800,5,11,25,14,9
801,0,1,0,0,0
802,10,9,66,34,31
803,0,1,3,2,0
804,0,0,2,2,2
805,3,3,16,17,4
806,9,8,50,27,16
807,4,8,8,10,3
808,0,1,1,0,0
809,1,0,1,2,0
810,20,10,128,41,82
811,0,0,3,0,2
812,0,0,2,0,0
813,2,3,10,8,2
814,6,7,26,9,14
815,6,1,14,16,4
816,10,8,67,36,27
817,2,2,6,1,4
818,21,10,132,78,62
819,2,2,2,4,2
820,4,4,20,10,7
821,8,8,38,27,10
822,16,12,86,36,54
823,4,4,24,12,6
824,1,1,1,3,2
825,1,1,2,3,2
826,1,0,2,2,0
827,22,12,116,42,73
828,1,2,3,2,0
829,2,2,4,4,2
830,12,8,64,26,28
831,10,6,32,23,10
832,1,0,1,2,0
833,2,6,4,8,2
834,4,5,24,24,12
835,3,2,20,18,4
836,2,4,7,8,2
837,6,11,16,6,8
838,4,2,16,14,6
839,2,0,2,1,2
840,1,0,4,2,0
841,12,10,67,24,26
842,1,1,2,1,1
843,0,0,0,2,1
844,2,4,16,13,4
845,2,3,8,4,2
846,2,2,7,1,5
847,1,2,2,1,0
848,5,4,21,14,9
849,20,10,130,36,92
850,12,11,63,32,34
851,2,2,4,2,1
852,2,2,4,5,2
853,11,9,50,25,29
854,3,4,12,6,4
855,4,4,14,9,5
856,15,10,84,46,43
857,2,2,7,0,7
858,1,2,2,1,1
859,1,2,2,0,0
860,25,12,156,71,73
861,1,0,2,1,2
862,1,2,2,4,1
863,0,2,2,1,2
864,2,2,7,2,5
865,4,4,10,7,4
866,2,2,8,10,2
867,4,3,21,10,6
868,4,2,10,8,4
869,2,2,6,4,2
870,2,2,3,2,2
871,6,6,46,44,7
872,2,0,0,3,0
873,10,9,72,28,14
874,2,4,10,7,2
875,4,0,6,7,2
876,6,6,32,28,8
877,10,7,60,22,27
878,2,1,2,4,2
879,3,3,8,4,4
880,8,8,44,23,14
881,0,1,3,4,1
882,1,0,2,1,2
883,2,2,5,0,4
884,8,10,66,42,18
885,4,4,11,8,4
886,50,22,338,94,157
887,2,5,4,4,2
888,4,3,10,4,4
889,14,8,84,27,52
890,2,2,3,2,1
891,9,6,50,20,30
892,2,2,8,10,3
893,0,1,2,1,2
894,2,2,8,2,5
895,1,0,1,0,0
896,3,2,18,12,4
897,2,0,2,2,0
898,2,2,2,2,0
899,10,6,87,26,42
900,4,2,20,14,4
901,12,10,68,36,26
902,11,8,44,16,32
903,6,8,29,16,11
904,4,4,24,16,7
905,2,2,4,2,2
906,4,6,10,8,3
907,1,0,1,0,0
908,4,4,6,4,3
909,9,10,60,45,18
910,2,1,3,3,2
911,20,14,122,42,75
912,5,4,19,11,6
913,11,8,75,30,28
914,6,4,14,8,6
915,0,2,0,1,0
916,0,2,2,2,0
917,0,1,0,3,0
918,2,2,4,2,1
919,2,1,3,2,0
920,1,2,2,1,1
921,2,3,4,6,2
922,3,1,2,1,1
923,36,18,206,72,148
924,8,4,27,16,16
925,2,3,12,7,2
926,20,10,108,30,63
927,8,6,46,25,12
928,2,4,4,2,3
929,2,2,12,10,4
930,30,16,180,60,122
931,5,3,28,24,7
932,1,1,2,2,0
933,20,14,92,44,64
934,2,2,7,2,6
935,0,0,1,0,0
936,14,9,73,32,54
937,6,8,22,16,11
938,0,1,3,1,1
939,0,1,2,0,2
940,4,3,14,11,4
941,4,6,16,14,8
942,7,6,16,13,16
943,2,1,3,3,2
944,4,4,17,12,5
945,4,4,12,12,2
946,1,1,3,1,1
947,8,7,48,22,22
948,21,9,104,42,64
949,6,4,36,20,9
950,2,2,4,3,2
951,5,4,18,8,6
952,12,8,62,18,20
953,0,0,1,3,0
954,0,0,2,1,1
955,2,4,8,5,2
956,0,0,1,0,2
957,0,0,1,2,0
958,6,8,23,14,10
959,3,4,4,2,4
960,0,0,0,0,0
961,12,10,52,26,13
962,0,1,2,0,1
963,6,4,20,10,10
964,2,2,2,5,2
965,6,4,20,8,11
966,2,3,10,10,4
967,2,1,6,2,2
968,2,2,6,4,5
969,7,7,24,13,8
970,2,4,4,4,2
971,2,2,5,2,5
972,2,4,16,8,3
973,0,2,0,0,0
974,2,2,4,4,2
975,3,6,6,2,3
976,4,4,28,22,8
977,2,2,21,16,6
978,2,2,12,10,2
979,2,2,6,0,4
980,0,2,1,2,0
981,8,6,56,27,23
982,4,2,20,10,6
983,1,2,2,3,0
984,20,10,100,31,64
985,1,1,2,2,1
986,5,4,19,12,4
987,6,7,18,8,8
988,7,10,48,29,16
989,7,4,40,17,22
990,12,12,46,32,23
991,10,8,58,26,20
992,5,6,26,19,10
993,4,6,22,14,9
994,2,4,2,1,4
995,2,2,8,0,8
996,6,8,16,10,5
997,2,0,2,2,1
998,4,4,15,10,4
999,0,1,2,2,2
1000,10,11,38,20,18
1001,2,1,4,2,2
1002,6,6,24,11,13
1003,3,2,18,12,6
1004,9,6,56,24,11
1005,2,1,6,4,2
1006,0,1,2,0,0
1007,6,2,17,15,10
1008,4,2,12,6,3
1009,2,3,8,6,2
1010,8,7,30,18,12
1011,4,9,12,14,8
1012,4,3,16,12,4
1013,23,13,134,64,72
1014,11,6,43,13,26
1015,2,2,6,4,5
1016,2,2,17,14,3
1017,2,2,4,2,2
1018,2,3,6,3,2
1019,1,2,2,2,2
1020,1,2,6,6,2
1021,2,2,8,1,5
1022,2,2,16,16,3
1023,18,10,79,26,60
1024,0,2,1,2,1
1025,2,0,5,4,0
1026,1,2,3,8,2
1027,2,2,6,2,4
1028,9,7,52,20,15
1029,8,6,48,16,22
1030,0,2,0,3,0
1031,1,0,0,1,2
1032,2,0,6,2,2
1033,2,2,4,6,2
1034,2,1,5,2,2
1035,0,0,1,3,0
1036,10,6,88,34,31
1037,3,4,7,3,2
1038,2,2,4,2,2
1039,2,2,6,2,3
1040,1,2,2,4,1
1041,4,4,31,22,6
1042,5,6,29,12,9
1043,12,9,84,24,30
1044,2,1,2,2,2
1045,0,0,2,4,1
1046,2,3,13,21,4
1047,12,14,30,16,15
1048,14,10,47,12,14
1049,2,2,3,2,2
1050,12,4,28,26,20
1051,1,1,2,0,2
1052,2,2,6,2,2
1053,2,3,7,4,2
1054,2,1,4,1,0
1055,2,2,5,4,2
1056,14,11,91,38,40
1057,2,4,10,14,2
1058,6,6,32,17,14
1059,4,3,22,20,4
1060,30,19,147,72,84
1061,10,10,52,24,28
1062,10,4,49,20,28
1063,2,2,6,2,2
1064,0,0,2,0,0
1065,1,2,4,4,1
1066,2,2,2,4,1
1067,16,12,74,38,40
1068,4,3,10,6,3
1069,4,3,22,10,6
1070,1,2,6,6,2
1071,12,8,47,16,28
1072,0,0,2,1,0
1073,6,5,38,17,16
1074,2,3,5,2,4
1075,2,2,14,10,5
1076,2,2,3,2,1
1077,4,2,12,4,4
1078,4,3,7,4,4
1079,6,5,16,10,7
1080,2,2,4,5,1
1081,13,8,66,32,22
1082,12,8,48,24,30
1083,1,2,3,1,2
1084,0,4,1,2,0
1085,2,5,3,5,5
1086,0,2,2,2,2
1087,2,4,3,4,2
1088,4,4,22,12,6
1089,0,3,1,1,0
1090,12,8,71,28,34
1091,16,12,108,36,40
1092,2,6,3,3,2
1093,4,4,13,6,4
1094,4,3,27,18,8
1095,8,6,35,26,9
1096,5,5,39,16,10
1097,10,6,66,18,28
1098,2,2,4,4,1
1099,4,5,16,7,6
1100,0,1,1,0,2
1101,5,6,21,8,8
1102,10,8,62,25,14
1103,16,8,120,30,52
1104,2,2,11,1,7
1105,6,4,38,17,22
1106,0,0,1,2,0
1107,5,6,12,10,6
1108,5,6,21,16,12
1109,1,1,1,2,0
1110,6,7,20,18,8
1111,4,2,20,13,3
1112,0,0,2,3,0
1113,0,0,2,1,2
1114,2,2,10,0,6
1115,3,4,12,7,4
1116,4,2,22,12,6
1117,2,0,4,6,1
1118,12,8,76,42,46
1119,13,8,64,28,33
1120,8,6,42,12,22
1121,4,2,6,2,4
1122,12,8,39,24,14
1123,0,0,2,0,2
1124,0,0,1,1,0
1125,2,2,6,4,4
1126,1,4,2,4,2
1127,24,16,164,52,96
1128,0,0,2,1,1
1129,1,0,2,0,0
1130,12,10,42,26,24
1131,2,2,4,2,1
1132,1,2,2,2,1
1133,1,0,1,4,0
1134,13,10,70,28,42
1135,2,4,3,3,1
1136,11,11,66,53,42
1137,1,1,2,3,0
1138,6,8,24,9,16
1139,14,10,102,68,26
1140,1,2,3,1,4
1141,12,8,87,42,38
1142,2,2,2,3,1
1143,6,4,27,12,10
1144,2,4,18,5,3
1145,4,4,10,6,4
1146,12,7,82,27,30
1147,6,6,10,7,6
1148,0,0,2,0,2
