"test_id","adult_males","subadult_males","adult_females","juveniles","pups"
452,4,2,14,5,6
453,1,0,2,2,2
454,8,10,44,18,20
455,2,2,4,2,1
456,6,3,26,21,8
457,1,1,3,4,0
458,6,7,30,28,11
459,0,1,1,0,0
460,1,2,2,0,2
461,1,1,1,0,2
462,15,12,90,31,40
463,4,4,22,11,4
464,12,10,72,24,42
465,6,5,30,32,11
466,1,3,3,2,2
467,3,1,3,6,2
468,10,12,76,38,32
469,3,2,8,4,2
470,2,2,3,4,2
471,4,6,19,12,8
472,1,2,2,0,4
473,8,11,49,22,22
474,8,12,54,107,11
475,2,2,2,2,4
476,1,1,0,4,0
477,2,3,8,4,2
478,1,1,4,2,2
479,6,2,34,22,10
480,8,4,48,11,27
481,2,4,2,1,0
482,0,0,1,2,1
483,1,0,0,2,2
484,5,5,20,16,9
485,4,4,26,32,7
486,0,0,4,4,0
487,24,12,179,55,115
488,2,2,8,4,4
489,2,2,4,2,2
490,1,2,1,4,3
491,4,4,25,15,8
492,3,2,2,2,8
493,1,1,10,10,2
494,10,7,68,30,34
495,2,2,4,2,2
496,12,6,68,22,33
497,2,2,6,2,2
498,2,2,2,2,1
499,1,4,1,1,1
500,5,4,20,10,6
501,2,0,2,2,0
502,2,4,8,8,4
503,5,6,17,8,4
504,2,1,2,1,2
505,3,4,8,6,3
506,6,8,28,11,8
507,4,4,20,13,5
508,2,4,7,4,2
509,2,3,22,12,6
510,4,4,22,14,6
511,2,2,12,6,6
512,0,2,4,1,1
513,6,3,40,21,18
514,8,6,36,14,10
515,4,4,24,11,9
516,10,9,80,28,34
517,8,4,29,14,18
518,2,3,4,7,1
519,0,2,8,0,2
520,1,2,2,4,6
521,2,2,7,4,2
522,2,2,8,4,2
523,2,6,15,11,4
524,1,2,1,0,1
525,10,8,74,28,30
526,7,10,43,22,11
527,2,2,2,1,0
528,9,6,48,17,20
529,2,2,9,7,2
530,8,6,75,23,16
531,1,1,6,4,1
532,2,0,2,2,0
533,16,13,150,122,66
534,6,4,28,24,6
535,5,6,25,20,8
536,1,1,8,14,2
537,9,4,59,24,18
538,0,1,2,0,0
539,4,4,15,9,4
540,0,1,1,0,0
541,2,0,6,2,2
542,11,5,68,19,26
543,4,2,14,18,4
544,1,1,2,10,1
545,5,6,25,14,7
546,10,7,66,36,33
547,4,4,16,15,5
548,1,2,2,5,4
549,0,1,2,2,2
550,2,1,2,2,0
551,7,4,46,28,10
552,2,1,11,5,2
553,1,2,2,2,2
554,5,6,32,22,6
555,4,4,16,8,6
556,1,2,6,4,1
557,2,2,8,11,2
558,10,6,74,29,28
559,1,2,4,2,4
560,2,4,4,2,2
561,8,12,36,20,20
562,2,2,7,2,4
563,2,2,6,2,2
564,1,2,4,6,1
565,2,2,3,2,1
566,2,2,2,2,1
567,12,11,48,14,22
568,6,4,37,28,10
569,22,18,148,88,59
570,1,2,8,4,1
571,10,8,70,34,39
572,2,2,11,1,4
573,2,3,14,8,3
574,12,11,52,20,22
575,12,9,68,42,34
576,12,10,94,50,32
577,0,2,0,0,0
578,6,4,29,22,15
579,15,10,106,40,40
580,2,2,6,4,2
581,2,2,4,1,0
582,2,2,12,12,2
583,3,4,6,7,2
584,3,2,19,8,2
585,2,1,4,2,2
586,4,4,17,15,6
587,12,7,78,34,42
588,0,2,1,6,3
589,4,3,20,10,4
590,10,12,52,18,21
591,4,3,20,10,6
592,5,5,34,25,11
593,4,2,24,18,6
594,4,4,24,11,5
595,1,1,6,2,1
596,18,15,104,42,52
597,1,5,5,5,2
598,3,1,8,3,8
599,1,2,2,0,3
600,6,4,34,22,12
601,1,0,1,4,1
602,6,6,36,22,7
603,3,4,15,10,4
604,2,4,12,7,2
605,5,2,22,14,5
606,6,4,24,22,8
607,0,2,1,0,0
608,2,2,4,2,1
609,4,6,23,13,5
610,2,0,1,0,1
611,3,2,5,4,3
612,10,10,67,41,22
613,1,2,2,3,0
614,0,1,1,2,0
615,5,4,25,12,12
616,1,2,8,2,4
617,3,4,10,13,4
618,10,10,58,30,26
619,8,8,50,26,21
620,4,2,12,4,5
621,2,2,2,2,1
622,4,8,21,10,6
623,2,3,13,0,8
624,0,0,2,1,2
625,10,6,68,46,33
626,2,2,2,2,2
627,2,2,4,2,2
628,8,8,30,26,9
629,2,2,10,6,4
630,3,6,16,16,4
631,0,2,7,2,3
632,2,1,5,2,1
633,20,15,88,60,40
634,4,2,18,10,8
635,10,7,62,34,32
636,10,6,50,18,24
637,4,1,14,8,5
638,5,6,26,19,8
639,2,2,2,2,1
640,2,2,12,7,6
641,1,4,1,1,2
642,2,2,6,5,2
643,1,2,4,4,0
644,0,1,1,1,1
645,15,9,88,33,52
646,2,1,2,7,0
647,4,4,20,18,6
648,2,6,4,2,2
649,2,4,3,2,2
650,11,8,61,28,32
651,3,2,10,4,5
652,4,3,12,10,6
653,2,2,5,7,1
654,2,3,12,6,5
655,8,6,41,17,16
656,12,8,81,38,18
657,1,2,3,6,2
658,10,10,110,45,20
659,2,4,3,8,1
660,2,4,9,5,2
661,2,3,2,2,0
662,1,1,7,2,0
663,10,12,72,24,32
664,2,4,4,1,1
665,2,4,10,14,2
666,2,2,4,2,1
667,4,3,19,15,4
668,2,4,6,3,2
669,1,2,6,2,1
670,2,3,2,1,1
671,0,0,1,6,0
672,1,0,2,1,1
673,20,13,124,48,80
674,4,3,20,16,6
675,1,4,8,4,3
676,1,4,2,3,2
677,2,2,2,1,1
678,2,3,8,3,2
679,3,4,6,4,3
680,1,2,1,1,1
681,2,4,5,5,3
682,2,1,6,4,2
683,7,6,28,26,9
684,3,5,13,8,6
685,2,2,2,2,1
686,1,0,2,1,0
687,10,8,64,25,32
688,2,2,11,11,2
689,3,3,10,4,4
690,1,2,4,2,2
691,2,2,10,0,4
692,10,13,36,24,16
693,2,2,8,5,3
694,9,11,67,60,28
695,3,2,5,4,3
696,2,2,8,0,4
697,10,8,56,25,31
698,10,10,43,14,27
699,2,2,2,1,0
700,3,3,10,10,4
701,4,4,9,21,4
702,2,0,6,6,4
703,4,6,28,23,12
704,10,10,55,32,21
705,1,1,1,1,1
706,2,0,5,3,4
707,3,2,12,8,5
708,9,8,72,26,22
709,5,3,20,10,9
710,4,6,23,24,6
711,12,11,96,31,41
712,8,7,68,42,16
713,10,11,56,32,19
714,10,6,54,30,26
715,2,2,2,2,2
716,1,4,1,0,0
717,0,0,4,2,1
718,9,4,47,24,18
719,8,12,70,110,14
720,22,14,133,39,85
721,7,8,32,22,10
722,2,2,7,4,3
723,2,1,8,2,1
724,2,2,2,2,2
725,16,11,92,41,57
726,0,0,4,2,0
727,4,4,16,12,4
728,11,9,83,37,26
729,2,3,8,12,2
730,2,0,2,1,0
731,2,3,4,2,3
732,2,2,4,6,2
733,12,12,68,26,35
734,2,4,7,3,2
735,5,5,18,6,6
736,2,2,6,3,4
737,4,4,18,8,4
738,10,12,52,44,30
739,3,2,3,7,1
740,2,2,3,14,2
741,2,4,12,8,3
742,7,6,36,38,8
743,4,2,11,6,3
744,14,9,80,42,46
745,2,2,6,8,3
746,2,2,5,5,2
747,5,8,28,16,8
748,0,2,1,6,0
749,10,8,66,22,28
750,7,4,44,20,9
751,14,11,111,32,52
752,2,2,2,2,1
753,2,2,4,2,2
754,2,2,12,8,3
755,3,4,6,3,5
756,1,0,2,1,0
757,4,2,19,13,6
758,14,11,72,42,44
759,1,0,4,2,2
760,2,4,8,5,2
761,22,15,137,93,44
762,0,2,4,8,2
763,2,2,12,10,6
764,2,4,4,2,2
765,2,6,3,2,2
766,10,7,73,32,18
767,2,0,4,2,1
768,8,10,48,16,22
769,2,2,2,1,4
770,3,3,14,6,4
771,2,4,22,44,4
772,2,1,2,0,1
773,5,4,21,13,6
774,5,4,22,20,7
775,2,1,2,1,1
776,2,2,2,1,0
777,7,6,48,20,12
778,0,0,4,1,0
779,2,2,2,1,1
780,1,3,9,17,2
781,10,9,52,32,14
782,6,2,20,14,8
783,31,12,178,58,126
784,4,4,26,16,7
785,8,9,64,30,19
786,18,13,131,56,83
787,2,1,1,1,2
788,10,9,76,39,34
789,6,5,21,18,7
790,6,7,36,20,11
791,2,2,0,0,1
792,3,3,9,8,2
793,0,0,2,1,0
794,5,4,18,7,11
795,4,3,30,32,10
796,4,5,30,14,16
797,2,2,3,4,2
798,2,6,10,10,6
799,10,8,49,17,30
800,4,2,24,19,10
801,0,1,2,0,0
802,8,10,56,38,24
803,0,3,0,4,2
804,0,0,1,6,2
805,3,3,18,16,4
806,10,8,40,34,18
807,4,5,10,11,4
808,0,1,2,0,2
809,0,0,1,3,0
810,19,12,139,34,74
811,0,0,5,0,1
812,0,0,6,6,0
813,2,4,10,6,7
814,4,8,32,14,14
815,4,1,12,12,2
816,9,8,64,27,20
817,2,2,8,2,6
818,24,10,132,56,60
819,1,2,2,3,1
820,4,6,24,13,6
821,6,7,38,24,8
822,14,10,100,54,50
823,4,4,22,13,6
824,2,0,1,2,2
825,2,1,2,4,2
826,1,2,1,0,5
827,18,10,126,38,52
828,1,2,4,2,0
829,2,2,3,2,3
830,11,8,72,37,16
831,7,4,33,22,6
832,1,0,1,2,1
833,2,3,4,7,2
834,4,5,24,24,10
835,2,4,20,17,4
836,3,3,9,7,2
837,5,6,22,8,8
838,4,5,16,8,8
839,2,0,1,1,5
840,2,0,5,4,0
841,10,10,72,30,22
842,0,1,6,1,0
843,0,0,0,6,2
844,4,3,16,14,4
845,2,3,10,4,2
846,2,3,10,0,4
847,2,3,2,1,0
848,5,4,19,12,6
849,19,11,126,56,90
850,10,12,54,44,29
851,2,2,3,4,2
852,0,1,4,12,2
853,10,6,54,20,29
854,2,4,14,6,7
855,3,2,18,16,4
856,14,12,90,49,44
857,2,2,8,0,4
858,2,2,2,1,1
859,2,4,1,0,0
860,22,10,158,86,58
861,2,0,2,1,2
862,1,2,2,4,1
863,0,2,2,4,1
864,2,4,2,0,2
865,4,3,11,10,4
866,2,2,6,6,2
867,4,4,22,22,6
868,4,2,11,9,2
869,2,4,5,7,2
870,2,2,3,2,1
871,4,6,38,62,6
872,1,0,0,2,2
873,9,8,52,20,18
874,2,2,13,4,2
875,3,0,7,6,4
876,5,5,36,32,9
877,12,8,61,21,30
878,2,2,2,2,2
879,2,2,12,5,4
880,8,6,46,20,16
881,0,1,6,2,2
882,2,0,2,1,2
883,2,1,2,0,2
884,8,9,63,50,17
885,3,3,12,8,3
886,52,24,324,88,138
887,2,4,4,4,4
888,4,2,12,5,5
889,13,10,80,30,34
890,2,2,2,2,1
891,9,7,44,20,27
892,2,2,14,12,2
893,1,2,2,2,2
894,2,2,8,2,4
895,2,0,0,0,2
896,4,2,16,8,5
897,2,0,2,6,0
898,2,2,2,1,1
899,10,6,76,28,44
900,4,2,18,8,6
901,10,12,68,47,26
902,12,7,47,18,28
903,6,8,32,21,8
904,6,4,28,18,8
905,1,2,3,3,2
906,2,5,11,10,4
907,1,1,2,0,2
908,2,3,7,4,4
909,10,10,54,38,16
910,2,1,3,6,3
911,18,15,130,41,70
912,4,4,18,10,6
913,10,8,66,36,28
914,4,2,14,8,6
915,1,2,0,3,0
916,0,0,4,4,2
917,0,2,1,8,2
918,2,2,5,2,1
919,2,2,6,1,2
920,1,3,2,1,0
921,2,3,6,3,2
922,2,0,2,2,2
923,34,18,194,64,119
924,6,2,36,26,10
925,2,2,12,6,3
926,16,12,98,31,44
927,8,10,46,24,12
928,3,3,4,2,4
929,4,4,10,6,4
930,29,15,180,54,130
931,4,5,28,24,5
932,0,0,2,8,0
933,18,14,100,45,42
934,2,2,9,0,4
935,1,2,0,0,0
936,14,14,66,37,58
937,4,6,23,19,12
938,0,0,4,2,0
939,0,2,0,0,0
940,4,2,14,8,4
941,4,5,18,14,4
942,4,4,20,14,10
943,2,1,6,3,2
944,4,4,19,18,4
945,3,6,10,12,2
946,1,2,2,0,0
947,9,8,48,19,24
948,18,10,100,50,48
949,6,6,34,18,12
950,2,2,4,4,2
951,4,4,22,12,6
952,10,9,64,21,18
953,0,0,2,3,0
954,1,2,3,2,0
955,2,4,5,9,2
956,0,1,2,0,0
957,0,0,1,2,1
958,5,6,20,14,8
959,2,5,4,4,2
960,0,0,0,0,1
961,11,11,50,31,14
962,0,1,2,0,0
963,6,6,22,18,6
964,2,1,3,4,2
965,5,4,20,8,10
966,2,2,11,8,3
967,2,0,4,2,2
968,2,4,6,4,6
969,5,7,28,15,10
970,2,6,4,2,2
971,2,2,8,3,4
972,2,3,12,6,2
973,0,2,2,0,2
974,2,2,3,6,2
975,3,2,7,8,2
976,4,6,30,18,10
977,4,4,20,14,10
978,2,2,7,2,6
979,2,3,11,0,6
980,0,1,0,4,0
981,9,6,52,28,30
982,4,2,21,7,6
983,0,4,3,9,0
984,20,9,92,28,60
985,2,2,1,1,1
986,4,5,20,13,4
987,4,4,12,15,6
988,10,10,46,27,18
989,7,2,42,16,18
990,10,10,56,34,17
991,11,8,50,21,20
992,4,4,26,26,8
993,4,6,20,20,8
994,2,2,2,1,2
995,2,2,10,0,6
996,4,4,19,14,6
997,2,1,2,1,2
998,4,4,16,14,4
999,1,2,2,1,3
1000,8,8,44,24,14
1001,2,2,4,2,1
1002,6,3,26,11,12
1003,4,4,16,6,4
1004,10,8,47,22,16
1005,2,2,6,9,3
1006,0,2,1,0,0
1007,5,2,18,13,8
1008,4,4,13,6,2
1009,2,2,12,7,2
1010,6,6,37,26,10
1011,4,8,15,15,7
1012,4,2,15,18,4
1013,20,13,120,71,80
1014,9,5,44,20,24
1015,2,2,6,4,4
1016,3,2,17,9,4
1017,2,2,5,4,2
1018,3,4,6,3,2
1019,1,4,2,2,2
1020,2,2,6,5,2
1021,1,2,10,2,4
1022,2,3,16,14,3
1023,16,12,94,25,54
1024,0,2,1,2,2
1025,2,2,8,1,0
1026,0,2,4,2,5
1027,2,2,10,4,3
1028,8,4,54,33,11
1029,8,8,50,20,26
1030,0,2,1,6,0
1031,2,0,1,2,2
1032,2,0,4,2,2
1033,0,1,3,10,1
1034,2,2,6,6,2
1035,1,0,1,2,2
1036,8,6,112,42,18
1037,3,2,8,4,2
1038,2,2,5,3,2
1039,2,2,7,4,2
1040,2,2,2,2,1
1041,4,8,28,18,6
1042,5,6,32,11,12
1043,10,12,72,30,20
1044,2,2,2,2,2
1045,0,0,6,5,1
1046,2,2,14,22,2
1047,9,9,38,30,13
1048,10,4,52,25,12
1049,2,1,4,4,3
1050,8,3,26,28,12
1051,2,0,1,0,2
1052,2,1,5,2,2
1053,2,4,8,4,2
1054,2,2,6,1,1
1055,2,4,4,6,1
1056,11,11,106,40,30
1057,2,2,13,19,2
1058,6,4,36,28,12
1059,4,2,20,12,6
1060,26,20,138,138,81
1061,8,8,52,28,14
1062,10,6,50,20,26
1063,2,2,9,2,4
1064,0,0,3,4,2
1065,1,2,2,2,1
1066,3,3,2,4,1
1067,12,13,70,41,33
1068,4,2,12,10,3
1069,4,4,22,10,5
1070,2,2,4,6,2
1071,10,11,48,24,24
1072,0,1,1,0,1
1073,7,4,34,24,10
1074,2,4,6,2,4
1075,2,2,12,6,5
1076,2,3,3,8,1
1077,4,2,16,10,4
1078,4,2,7,6,4
1079,4,4,16,12,5
1080,2,2,4,4,1
1081,10,6,78,40,24
1082,9,6,52,23,29
1083,1,4,2,5,2
1084,1,3,1,4,0
1085,2,2,2,2,2
1086,0,3,4,2,2
1087,2,4,4,6,1
1088,4,4,20,9,5
1089,1,4,1,1,1
1090,11,8,71,28,26
1091,14,11,100,42,28
1092,0,4,3,8,1
1093,4,7,12,4,4
1094,4,3,28,26,8
1095,8,6,36,16,10
1096,6,6,24,16,12
1097,10,7,54,17,33
1098,2,2,4,7,1
1099,4,4,17,8,5
1100,0,0,1,0,1
1101,4,7,23,16,7
1102,10,8,58,21,12
1103,16,12,107,28,36
1104,2,2,12,2,7
1105,6,5,36,13,16
1106,0,1,1,0,1
1107,2,4,15,19,4
1108,4,4,22,22,7
1109,1,1,2,1,0
1110,6,8,18,18,12
1111,3,3,18,14,4
1112,0,0,3,5,0
1113,0,0,2,1,0
1114,1,1,6,0,2
1115,2,2,16,10,4
1116,4,4,19,10,6
1117,2,2,2,2,1
1118,11,10,72,56,20
1119,11,7,71,26,28
1120,8,6,46,21,12
1121,2,1,6,6,4
1122,12,7,48,24,20
1123,0,0,2,1,1
1124,1,1,0,2,1
1125,2,1,6,10,2
1126,2,3,2,2,5
1127,22,18,164,57,100
1128,0,0,3,0,2
1129,0,0,2,8,0
1130,10,8,46,36,22
1131,2,2,4,4,2
1132,1,0,2,1,0
1133,1,1,1,2,1
1134,12,11,66,31,38
1135,1,1,4,6,2
1136,10,12,68,34,32
1137,0,1,3,2,0
1138,6,4,30,18,13
1139,14,14,100,44,30
1140,1,2,2,1,4
1141,11,8,80,38,28
1142,1,1,4,2,5
1143,5,4,28,20,11
1144,2,2,6,4,2
1145,4,2,12,6,4
1146,11,6,68,36,36
1147,4,4,8,10,4
1148,1,1,0,0,3
