"test_id","adult_males","subadult_males","adult_females","juveniles","pups"
430,9,7,45,27,18
431,10,8,50,30,20
432,2,1,8,5,3
433,5,4,26,16,10
434,12,10,62,37,25
435,12,10,62,37,25
436,1,1,4,2,1
437,1,1,5,3,2
438,3,2,13,8,5
439,2,2,12,8,5
440,2,2,11,7,4
441,2,1,8,5,3
442,19,15,93,56,37
443,4,3,20,12,8
444,0,0,2,1,1
445,4,3,20,12,8
446,0,0,0,0,0
447,7,6,36,21,14
448,3,3,16,10,7
449,3,2,14,8,6
450,3,2,14,8,5
451,1,1,5,3,2
452,3,2,13,8,5
453,0,0,1,1,0
454,8,6,38,23,15
455,1,1,4,3,2
456,5,4,24,14,9
457,1,1,4,2,1
458,6,4,28,17,11
459,0,0,2,1,1
460,0,0,2,1,1
461,0,0,2,1,1
462,15,12,76,46,30
463,4,3,20,12,8
464,12,10,62,37,25
465,5,4,25,15,10
466,1,1,5,3,2
467,1,1,6,4,2
468,12,10,61,37,24
469,2,1,8,5,3
470,1,1,6,4,3
471,4,3,18,11,7
472,0,0,2,1,1
473,8,7,42,26,17
474,11,9,55,33,22
475,1,1,4,2,2
476,0,0,1,1,0
477,2,1,9,5,4
478,0,0,0,0,0
479,5,4,26,16,11
480,7,6,36,21,14
481,1,1,4,2,1
482,0,0,2,1,1
483,0,0,0,0,0
484,4,3,20,12,8
485,6,5,30,18,12
486,0,0,1,1,0
487,26,21,128,77,51
488,1,1,6,4,3
489,1,1,5,3,2
490,0,0,2,2,1
491,5,4,24,14,10
492,0,0,0,0,0
493,2,1,8,4,3
494,10,8,52,32,21
495,1,1,7,4,3
496,10,8,51,31,20
497,2,1,8,4,3
498,1,1,4,3,2
499,0,0,2,1,1
500,4,3,18,11,7
501,1,0,3,2,1
502,3,2,16,9,6
503,4,3,19,11,8
504,1,1,4,2,1
505,2,2,12,8,5
506,5,4,26,15,10
507,4,3,19,11,8
508,2,1,8,5,3
509,3,3,17,10,7
510,4,3,19,11,8
511,3,2,14,8,5
512,0,0,2,1,1
513,7,6,36,22,14
514,6,5,29,17,12
515,4,3,18,11,7
516,12,10,60,36,24
517,7,6,37,22,15
518,1,1,6,3,2
519,0,0,2,1,1
520,1,1,5,3,2
521,2,1,8,5,3
522,2,2,10,6,4
523,2,2,12,7,5
524,0,0,2,1,1
525,12,9,59,35,24
526,6,5,32,20,13
527,1,1,4,2,1
528,8,7,42,25,17
529,2,1,9,5,4
530,7,6,36,22,14
531,1,1,5,3,2
532,1,0,3,2,1
533,18,14,88,52,35
534,6,5,29,17,12
535,5,4,25,15,10
536,2,1,8,4,3
537,8,7,42,25,17
538,0,0,2,1,1
539,3,2,14,9,6
540,0,0,1,1,0
541,2,1,8,4,3
542,9,7,46,27,18
543,3,2,14,8,6
544,1,1,4,3,2
545,5,4,25,15,10
546,11,9,55,33,22
547,4,3,18,11,7
548,1,1,4,2,2
549,0,0,0,0,0
550,1,0,3,2,1
551,7,5,34,20,14
552,2,2,12,7,5
553,1,1,5,3,2
554,6,5,29,17,12
555,3,3,16,10,7
556,1,1,6,3,2
557,2,1,8,4,3
558,12,9,58,34,23
559,1,1,4,3,2
560,2,1,8,4,3
561,9,7,44,26,17
562,0,0,0,0,0
563,2,1,8,4,3
564,1,1,4,3,2
565,1,1,6,3,2
566,1,1,5,3,2
567,9,7,43,26,17
568,6,5,30,18,12
569,23,18,114,68,46
570,1,1,6,4,2
571,12,9,59,35,24
572,0,0,0,0,0
573,3,2,14,8,6
574,8,6,40,24,16
575,11,9,56,34,22
576,13,10,64,39,26
577,0,0,1,1,0
578,6,5,28,17,11
579,14,11,72,43,29
580,2,2,11,7,4
581,1,1,4,2,1
582,2,2,12,7,5
583,2,1,8,5,3
584,3,2,13,8,5
585,1,1,4,3,2
586,4,3,20,12,8
587,12,10,62,38,25
588,0,0,2,2,1
589,3,2,14,8,6
590,8,6,39,23,16
591,4,3,20,12,8
592,6,5,31,19,12
593,4,3,21,13,8
594,4,3,18,11,7
595,1,0,3,2,1
596,16,13,82,50,33
597,1,1,7,4,3
598,2,2,10,6,4
599,0,0,2,1,1
600,6,5,29,17,12
601,0,0,2,1,1
602,7,5,33,20,13
603,3,2,14,8,6
604,2,2,12,8,5
605,4,3,20,12,8
606,5,4,23,14,9
607,0,0,2,1,1
608,1,1,6,3,2
609,4,3,19,11,8
610,0,0,2,1,1
611,1,1,6,3,2
612,10,8,49,29,20
613,1,1,4,2,1
614,0,0,1,1,0
615,4,4,22,13,9
616,0,0,0,0,0
617,3,3,16,10,6
618,10,8,49,29,20
619,8,7,42,26,17
620,3,2,16,9,6
621,1,1,4,3,2
622,4,3,19,11,8
623,0,0,1,1,0
624,0,0,2,1,1
625,11,9,54,32,21
626,1,1,4,3,2
627,2,1,8,4,3
628,7,5,33,20,13
629,3,2,14,8,5
630,3,2,14,8,6
631,0,0,0,0,0
632,1,1,5,3,2
633,17,14,85,51,34
634,4,3,20,12,8
635,10,8,48,29,19
636,9,7,46,27,18
637,3,2,14,8,6
638,5,4,24,14,9
639,1,1,5,3,2
640,3,3,16,10,6
641,0,0,2,2,1
642,1,1,6,3,2
643,1,1,4,2,1
644,0,0,2,2,1
645,14,11,68,40,27
646,1,0,3,2,1
647,4,3,20,12,8
648,2,1,9,5,4
649,1,1,6,4,3
650,10,8,50,30,20
651,2,2,10,6,4
652,3,2,14,9,6
653,1,1,6,4,2
654,2,2,10,6,4
655,7,6,34,21,14
656,10,8,51,31,20
657,1,1,6,4,2
658,12,10,60,36,24
659,1,1,6,4,2
660,3,2,14,8,5
661,1,1,4,2,1
662,1,1,4,2,1
663,12,9,58,34,23
664,1,1,4,2,2
665,2,2,12,7,5
666,1,1,4,2,2
667,3,2,13,8,5
668,2,1,8,4,3
669,1,1,4,2,2
670,1,0,3,2,1
671,0,0,2,2,1
672,0,0,2,2,1
673,21,17,106,64,43
674,4,4,22,13,9
675,2,2,10,6,4
676,1,1,4,2,1
677,1,1,4,2,2
678,2,2,10,6,4
679,2,2,11,7,4
680,0,0,2,2,1
681,2,2,10,6,4
682,2,1,8,5,3
683,6,5,30,18,12
684,4,3,19,11,8
685,1,1,5,3,2
686,1,0,3,2,1
687,10,8,51,31,20
688,3,2,13,8,5
689,2,2,10,6,4
690,1,1,6,3,2
691,0,0,0,0,0
692,8,6,38,23,15
693,2,2,10,6,4
694,12,10,60,36,24
695,2,1,8,4,3
696,0,0,0,0,0
697,9,7,46,27,18
698,8,6,39,23,16
699,1,0,3,2,1
700,4,3,18,11,7
701,2,2,11,7,4
702,1,1,6,3,2
703,5,4,24,15,10
704,8,7,42,26,17
705,0,0,2,2,1
706,1,1,4,3,2
707,4,4,22,13,9
708,11,9,54,33,22
709,4,3,20,12,8
710,5,4,26,16,11
711,13,10,64,39,26
712,10,8,50,30,20
713,10,8,48,28,19
714,12,10,62,37,25
715,1,1,5,3,2
716,0,0,2,1,1
717,0,0,2,1,1
718,7,6,35,21,14
719,12,9,59,35,24
720,20,16,100,60,40
721,6,5,30,18,12
722,2,2,10,6,4
723,1,1,5,3,2
724,1,1,4,3,2
725,14,11,69,41,28
726,0,0,2,1,1
727,3,3,16,10,7
728,13,11,66,40,27
729,2,1,8,5,3
730,1,1,4,2,1
731,1,1,7,4,3
732,2,1,8,5,3
733,11,8,53,32,21
734,2,1,8,5,3
735,4,3,20,12,8
736,1,1,6,3,2
737,3,2,14,8,6
738,9,8,47,28,19
739,1,1,6,4,2
740,1,1,6,4,2
741,2,2,12,7,5
742,6,5,29,17,12
743,3,2,13,8,5
744,13,11,66,40,27
745,1,1,6,4,3
746,2,1,8,4,3
747,5,4,24,14,10
748,0,0,2,1,1
749,10,8,52,32,21
750,7,5,34,20,14
751,14,12,72,43,29
752,1,1,4,3,2
753,1,1,7,4,3
754,2,2,12,7,5
755,2,2,10,6,4
756,1,0,3,2,1
757,3,3,17,10,7
758,13,11,66,40,26
759,1,1,4,3,2
760,2,2,10,6,4
761,21,17,105,63,42
762,1,1,7,4,3
763,3,2,14,8,6
764,1,1,5,3,2
765,1,1,6,4,3
766,9,7,46,28,19
767,1,0,3,2,1
768,7,6,36,22,14
769,1,1,4,2,2
770,3,2,15,9,6
771,4,4,22,13,9
772,0,0,2,1,1
773,4,3,18,11,7
774,5,4,27,16,11
775,1,1,4,2,1
776,1,1,4,2,1
777,8,6,38,22,15
778,0,0,2,1,1
779,1,0,3,2,1
780,2,1,8,4,3
781,9,8,47,28,19
782,3,2,16,9,6
783,28,22,138,83,55
784,5,4,24,14,10
785,10,8,51,31,20
786,21,17,106,64,43
787,0,0,2,2,1
788,12,9,58,34,23
789,5,4,23,14,9
790,6,5,29,17,12
791,0,0,1,1,0
792,2,2,10,6,4
793,0,0,2,2,1
794,4,3,20,12,8
795,5,4,26,16,11
796,4,3,22,13,9
797,1,1,6,4,3
798,2,1,9,5,4
799,8,7,42,25,17
800,5,4,23,14,9
801,0,0,1,1,0
802,10,8,52,31,21
803,0,0,1,1,0
804,0,0,2,1,1
805,3,3,16,10,7
806,8,7,42,25,17
807,3,3,16,10,6
808,0,0,2,1,1
809,0,0,2,2,1
810,20,16,100,60,40
811,0,0,2,1,1
812,0,0,0,0,0
813,2,2,11,7,4
814,5,4,25,15,10
815,3,2,14,8,5
816,10,8,48,28,19
817,0,0,1,1,0
818,19,15,95,57,38
819,1,1,4,2,2
820,4,3,18,11,7
821,6,5,31,19,12
822,14,11,70,42,28
823,4,3,18,11,7
824,0,0,2,1,1
825,1,0,3,2,1
826,0,0,2,1,1
827,18,15,92,56,37
828,1,1,4,2,1
829,1,1,6,3,2
830,12,9,58,34,23
831,6,5,31,19,12
832,0,0,2,1,1
833,1,1,7,4,3
834,5,4,26,16,11
835,3,3,16,10,7
836,2,2,10,6,4
837,4,3,21,13,8
838,4,3,20,12,8
839,0,0,2,2,1
840,0,0,2,1,1
841,9,7,44,26,18
842,0,0,2,2,1
843,0,0,0,0,0
844,3,3,16,10,6
845,2,1,9,5,4
846,0,0,0,0,0
847,1,0,3,2,1
848,5,4,24,15,10
849,19,15,96,57,38
850,10,8,50,30,20
851,1,1,6,3,2
852,1,1,6,4,3
853,9,7,43,26,17
854,2,2,12,7,5
855,4,3,19,11,8
856,16,13,80,48,32
857,0,0,0,0,0
858,1,1,4,2,2
859,0,0,2,1,1
860,22,18,112,67,45
861,1,0,3,2,1
862,1,1,4,2,2
863,0,0,2,1,1
864,0,0,0,0,0
865,3,2,14,8,6
866,2,1,8,5,3
867,3,3,16,10,7
868,3,2,13,8,5
869,2,1,8,4,3
870,1,1,6,3,2
871,7,5,33,20,13
872,0,0,1,1,0
873,8,6,39,23,16
874,2,2,10,6,4
875,2,1,9,5,4
876,6,5,32,19,13
877,11,9,57,34,23
878,1,0,3,2,1
879,2,2,10,6,4
880,7,6,36,22,14
881,0,0,2,1,1
882,1,0,3,2,1
883,0,0,0,0,0
884,10,8,52,31,21
885,3,2,14,8,6
886,44,35,218,131,87
887,1,1,7,4,3
888,3,2,14,8,6
889,14,11,68,40,27
890,1,1,4,2,2
891,7,6,36,21,14
892,2,2,12,8,5
893,1,1,4,2,1
894,0,0,0,0,0
895,0,0,0,0,0
896,3,3,16,10,6
897,1,0,3,2,1
898,1,0,3,2,1
899,11,9,56,33,22
900,3,2,16,9,6
901,10,8,48,29,19
902,9,7,44,26,18
903,5,4,26,15,10
904,4,4,22,14,9
905,1,1,6,4,3
906,3,2,14,8,5
907,0,0,2,1,1
908,2,2,11,7,4
909,9,7,46,27,18
910,1,1,6,4,3
911,18,15,92,56,37
912,4,3,20,12,8
913,10,8,50,30,20
914,3,2,15,9,6
915,0,0,0,0,0
916,0,0,2,2,1
917,0,0,1,1,0
918,1,1,4,3,2
919,0,0,2,2,1
920,0,0,2,2,1
921,2,1,8,4,3
922,1,0,3,2,1
923,32,25,158,95,63
924,5,4,26,16,11
925,2,2,10,6,4
926,15,12,76,46,31
927,8,6,38,23,15
928,1,1,7,4,3
929,2,2,10,6,4
930,28,22,140,84,56
931,5,4,24,14,10
932,1,0,3,2,1
933,15,12,76,45,30
934,0,0,0,0,0
935,0,0,1,1,0
936,15,12,76,45,30
937,6,5,28,17,11
938,0,0,1,1,0
939,0,0,1,1,0
940,3,2,14,8,6
941,3,3,17,10,7
942,4,4,22,13,9
943,1,1,6,3,2
944,4,3,18,11,7
945,2,2,12,7,5
946,0,0,1,1,0
947,9,7,44,26,18
948,17,13,83,50,33
949,6,5,29,17,12
950,1,1,7,4,3
951,4,3,18,10,7
952,9,7,46,27,18
953,0,0,2,2,1
954,0,0,1,1,0
955,2,2,10,6,4
956,0,0,0,0,0
957,0,0,2,1,1
958,4,3,20,12,8
959,2,1,9,5,4
960,0,0,0,0,0
961,8,7,41,25,16
962,0,0,2,1,1
963,5,4,23,14,9
964,1,1,5,3,2
965,4,3,20,12,8
966,2,2,10,6,4
967,1,1,7,4,3
968,2,2,12,7,5
969,6,5,31,19,12
970,1,1,6,4,3
971,0,0,2,1,1
972,2,2,11,7,4
973,0,0,0,0,0
974,1,1,6,3,2
975,2,1,9,5,4
976,5,4,24,14,10
977,3,3,16,10,7
978,1,1,7,4,3
979,0,0,2,1,1
980,0,0,0,0,0
981,10,8,48,28,19
982,3,2,14,9,6
983,1,1,4,2,1
984,16,13,80,48,32
985,0,0,2,2,1
986,4,4,22,13,9
987,4,3,19,11,8
988,8,6,39,23,16
989,6,5,32,19,13
990,9,7,44,26,18
991,8,7,42,26,17
992,5,4,26,15,10
993,4,4,22,13,9
994,1,1,4,2,2
995,0,0,0,0,0
996,4,4,22,14,9
997,1,1,4,2,2
998,3,3,16,10,6
999,0,0,2,2,1
1000,8,6,39,23,16
1001,1,1,5,3,2
1002,7,5,34,20,13
1003,3,2,16,9,6
1004,8,6,39,23,16
1005,1,1,7,4,3
1006,0,0,2,1,1
1007,4,3,20,12,8
1008,3,2,13,8,5
1009,2,1,8,5,3
1010,7,5,34,20,14
1011,3,3,16,10,7
1012,4,3,18,10,7
1013,24,19,118,71,47
1014,7,6,37,22,15
1015,0,0,0,0,0
1016,3,2,14,8,5
1017,1,1,7,4,3
1018,2,2,10,6,4
1019,1,1,5,3,2
1020,1,1,6,4,2
1021,0,0,1,1,0
1022,3,2,14,8,5
1023,15,12,76,45,30
1024,0,0,2,2,1
1025,1,1,4,2,1
1026,0,0,2,1,1
1027,1,1,7,4,3
1028,7,5,33,20,13
1029,8,6,40,24,16
1030,0,0,1,1,0
1031,0,0,0,0,0
1032,2,1,8,4,3
1033,1,1,6,4,2
1034,2,1,8,4,3
1035,0,0,2,2,1
1036,10,8,48,29,19
1037,2,2,10,6,4
1038,1,1,6,3,2
1039,1,1,7,4,3
1040,1,1,4,3,2
1041,4,4,22,14,9
1042,5,4,23,14,9
1043,11,9,56,33,22
1044,1,1,5,3,2
1045,1,1,4,3,2
1046,2,2,12,8,5
1047,8,6,38,22,15
1048,8,6,40,24,16
1049,1,1,6,4,3
1050,5,4,26,16,11
1051,0,0,2,1,1
1052,1,1,7,4,3
1053,2,2,11,7,4
1054,1,0,3,2,1
1055,1,1,6,4,2
1056,14,11,72,43,29
1057,3,2,13,8,5
1058,6,5,30,18,12
1059,4,3,18,10,7
1060,25,20,126,75,50
1061,9,7,45,27,18
1062,9,7,44,27,18
1063,2,1,9,5,4
1064,0,0,2,1,1
1065,1,1,5,3,2
1066,1,1,4,2,2
1067,12,10,62,37,25
1068,3,2,13,8,5
1069,4,3,18,11,7
1070,1,1,6,4,2
1071,9,7,44,26,17
1072,0,0,0,0,0
1073,7,5,33,20,13
1074,2,1,8,5,3
1075,2,2,12,7,5
1076,1,1,5,3,2
1077,3,2,14,8,5
1078,3,2,14,8,5
1079,4,3,18,11,7
1080,1,1,6,3,2
1081,11,9,55,33,22
1082,11,9,54,33,22
1083,1,1,4,2,2
1084,0,0,2,1,1
1085,1,1,5,3,2
1086,0,0,2,2,1
1087,1,1,6,4,2
1088,4,3,19,11,8
1089,0,0,2,1,1
1090,10,8,52,31,21
1091,16,13,78,47,31
1092,1,1,6,4,2
1093,3,2,13,8,5
1094,4,3,21,13,8
1095,6,5,31,19,12
1096,5,4,26,16,11
1097,9,7,46,27,18
1098,1,1,5,3,2
1099,3,3,17,10,7
1100,0,0,2,1,1
1101,4,3,20,12,8
1102,8,7,41,25,16
1103,14,12,72,44,29
1104,1,1,4,2,2
1105,6,5,31,19,12
1106,0,0,2,1,1
1107,3,3,16,10,7
1108,4,3,21,13,8
1109,0,0,2,2,1
1110,5,4,25,15,10
1111,3,2,16,9,6
1112,0,0,2,2,1
1113,0,0,2,2,1
1114,0,0,1,1,0
1115,3,3,16,10,7
1116,4,3,20,12,8
1117,1,1,5,3,2
1118,13,10,66,39,26
1119,11,9,54,33,22
1120,7,6,37,22,15
1121,2,1,8,4,3
1122,8,6,40,24,16
1123,0,0,1,1,0
1124,0,0,1,1,0
1125,2,1,9,5,4
1126,1,1,4,3,2
1127,25,20,124,75,50
1128,0,0,2,1,1
1129,0,0,2,1,1
1130,10,8,50,30,20
1131,1,1,4,2,1
1132,0,0,2,2,1
1133,0,0,2,1,1
1134,12,9,58,34,23
1135,1,1,4,2,2
1136,12,10,60,36,24
1137,1,0,3,2,1
1138,6,4,28,17,11
1139,15,12,76,46,30
1140,1,1,4,2,2
1141,13,11,67,40,27
1142,1,1,5,3,2
1143,5,4,26,16,10
1144,2,1,8,4,3
1145,3,2,16,9,6
1146,11,9,54,33,22
1147,3,2,13,8,5
1148,0,0,1,1,0
